CustomerID,Gender,Age,AnnualIncome,SpendingScore,VisitFrequency,AvgPurchaseValue,SatisfactionScore,ComplaintsCount,LoyaltyPoints,CustomerSegment,ChurnRisk,EstimatedMonthlySpend,ComplaintRatio,LoyaltyEfficiency,SatisfactionComplaintScore,SpendingPowerIndex
8848,1,50,63,11,1,1361.78,2.6,3,272,At-Risk Customer,High,1361.78,1.5,136.0,0.65,693
322,1,37,115,89,15,4385.78,8.4,0,10000,Premium Customer,Low,65786.7,0.0,625.0,8.4,10235
2679,0,45,87,66,9,3525.04,9.4,2,6345,Potential Loyalist,Low,31725.36,0.2,634.5,3.1333333333333333,5742
4626,1,37,54,54,9,2592.93,7.6,0,4667,Regular Customer,Medium,23336.37,0.0,466.7,7.6,2916
4950,1,24,51,67,4,2553.92,8.1,3,2043,Regular Customer,Medium,10215.68,0.6,408.6,2.025,3417
8329,1,42,56,11,0,1510.72,4.0,2,0,At-Risk Customer,High,0.0,2.0,0.0,1.3333333333333333,616
3338,0,40,96,69,9,3415.59,6.7,1,6148,Potential Loyalist,Low,30740.31,0.1,614.8,3.35,6624
5590,0,22,53,63,10,2836.85,7.1,0,5674,Regular Customer,Medium,28368.5,0.0,515.8181818181819,7.1,3339
252,0,41,117,93,13,4810.16,9.5,2,10000,Premium Customer,Low,62532.08,0.14285714285714285,714.2857142857143,3.1666666666666665,10881
3974,1,23,68,54,10,2859.29,8.4,0,5719,Potential Loyalist,Low,28592.9,0.0,519.9090909090909,8.4,3672
6631,0,31,35,23,2,1178.26,5.4,2,471,Budget Shopper,Medium,2356.52,0.6666666666666666,157.0,1.8,805
5548,0,54,67,55,11,2465.46,6.4,2,5424,Regular Customer,Medium,27120.06,0.16666666666666666,452.0,2.1333333333333333,3685
36,0,49,100,99,12,4448.34,9.2,0,10000,Premium Customer,Low,53380.08,0.0,769.2307692307693,9.2,9900
8363,0,18,46,17,2,1514.92,2.0,2,606,At-Risk Customer,High,3029.84,0.6666666666666666,202.0,0.6666666666666666,782
1514,0,41,95,76,11,3873.43,8.6,0,8522,Premium Customer,Low,42607.729999999996,0.0,710.1666666666666,8.6,7220
9318,1,35,54,4,3,1101.37,2.7,5,661,At-Risk Customer,High,3304.1099999999997,1.25,165.25,0.45,216
40,0,30,112,76,15,4345.58,9.0,0,10000,Premium Customer,Low,65183.7,0.0,625.0,9.0,8512
4820,0,35,59,56,9,2577.87,6.4,0,4640,Regular Customer,Medium,23200.829999999998,0.0,464.0,6.4,3304
3466,0,34,86,69,10,3567.2,7.0,1,7134,Potential Loyalist,Low,35672.0,0.09090909090909091,648.5454545454545,3.5,5934
1761,0,38,123,87,16,4456.51,9.5,1,10000,Premium Customer,Low,71304.16,0.058823529411764705,588.2352941176471,4.75,10701
2305,1,28,87,64,10,3342.6,8.7,2,6685,Potential Loyalist,Low,33426.0,0.18181818181818182,607.7272727272727,2.9,5568
3724,0,42,75,76,8,3151.72,7.7,0,5043,Potential Loyalist,Low,25213.76,0.0,560.3333333333334,7.7,5700
8285,1,44,50,15,1,1411.36,3.2,5,282,At-Risk Customer,High,1411.36,2.5,141.0,0.5333333333333333,750
4994,0,50,45,53,7,2139.62,8.7,1,2995,Regular Customer,Medium,14977.34,0.125,374.375,4.35,2385
8128,1,42,51,18,2,1414.75,3.9,5,566,At-Risk Customer,High,2829.5,1.6666666666666667,188.66666666666666,0.65,918
3033,0,35,76,72,13,3515.92,9.2,2,9141,Potential Loyalist,Low,45706.96,0.14285714285714285,652.9285714285714,3.0666666666666664,5472
7939,1,37,31,23,3,788.13,6.5,3,473,Budget Shopper,Medium,2364.39,0.75,118.25,1.625,713
3040,0,48,91,73,13,3490.01,8.3,2,9074,Potential Loyalist,Low,45370.130000000005,0.14285714285714285,648.1428571428571,2.766666666666667,6643
9656,0,47,55,15,2,1394.47,3.3,1,558,At-Risk Customer,High,2788.94,0.3333333333333333,186.0,1.65,825
2546,1,18,81,62,16,3246.14,6.9,0,10000,Potential Loyalist,Low,51938.24,0.0,588.2352941176471,6.9,5022
2593,1,57,74,69,11,3080.75,7.9,1,6778,Potential Loyalist,Low,33888.25,0.08333333333333333,564.8333333333334,3.95,5106
1189,0,27,114,89,14,4278.21,9.8,1,10000,Premium Customer,Low,59894.94,0.06666666666666667,666.6666666666666,4.9,10146
7967,0,56,36,22,3,1100.06,4.2,0,660,Budget Shopper,Medium,3300.18,0.0,165.0,4.2,792
6078,0,39,27,27,3,982.08,5.5,0,589,Budget Shopper,Medium,2946.2400000000002,0.0,147.25,5.5,729
108,1,54,111,88,15,4365.78,8.8,0,10000,Premium Customer,Low,65486.7,0.0,625.0,8.8,9768
1316,0,35,100,87,17,4208.97,8.4,0,10000,Premium Customer,Low,71552.49,0.0,555.5555555555555,8.4,8700
8188,0,45,40,12,2,971.76,2.8,3,389,At-Risk Customer,High,1943.52,1.0,129.66666666666666,0.7,480
2754,1,23,78,55,9,3017.15,7.9,3,5431,Potential Loyalist,Low,27154.350000000002,0.3,543.1,1.975,4290
9754,1,45,45,13,3,1673.76,2.6,1,1004,At-Risk Customer,High,5021.28,0.25,251.0,1.3,585
6232,0,33,38,35,4,1462.91,5.7,0,1170,Budget Shopper,Medium,5851.64,0.0,234.0,5.7,1330
2877,0,38,92,70,13,3634.42,7.5,0,9449,Potential Loyalist,Low,47247.46,0.0,674.9285714285714,7.5,6440
5324,0,41,70,49,8,2523.92,6.8,1,4038,Regular Customer,Medium,20191.36,0.1111111111111111,448.6666666666667,3.4,3430
800,0,47,110,87,12,4476.36,8.6,1,10000,Premium Customer,Low,53716.31999999999,0.07692307692307693,769.2307692307693,4.3,9570
3571,1,33,76,62,12,2959.87,6.9,1,7104,Potential Loyalist,Low,35518.44,0.07692307692307693,546.4615384615385,3.45,4712
2895,1,19,96,74,11,3605.06,7.0,0,7931,Potential Loyalist,Low,39655.659999999996,0.0,660.9166666666666,7.0,7104
2928,0,36,78,56,9,2939.72,9.0,1,5291,Potential Loyalist,Low,26457.48,0.1,529.1,4.5,4368
8179,1,41,56,15,0,1423.81,2.9,5,0,At-Risk Customer,High,0.0,5.0,0.0,0.48333333333333334,840
972,0,37,105,85,16,4280.02,8.4,0,10000,Premium Customer,Low,68480.32,0.0,588.2352941176471,8.4,8925
6688,0,18,37,24,4,1420.5,5.1,1,1136,Budget Shopper,Medium,5682.0,0.2,227.2,2.55,888
8576,0,45,42,16,2,1139.53,2.3,7,456,At-Risk Customer,High,2279.06,2.3333333333333335,152.0,0.2875,672
2021,0,20,88,74,5,3735.65,7.0,0,3736,Potential Loyalist,Low,18678.25,0.0,622.6666666666666,7.0,6512
9055,0,42,48,13,0,1772.6,3.3,1,0,At-Risk Customer,High,0.0,1.0,0.0,1.65,624
953,0,47,100,87,16,4216.23,8.8,1,10000,Premium Customer,Low,67459.68,0.058823529411764705,588.2352941176471,4.4,8700
5360,0,41,69,47,8,2201.03,7.7,0,3522,Regular Customer,Medium,17608.24,0.0,391.3333333333333,7.7,3243
3858,1,18,82,75,7,3702.57,8.7,1,5184,Potential Loyalist,Low,25917.99,0.125,648.0,4.35,6150
5862,1,22,53,55,8,2502.69,7.5,1,4004,Regular Customer,Medium,20021.52,0.1111111111111111,444.8888888888889,3.75,2915
3146,0,30,64,71,11,2864.64,7.8,2,6302,Potential Loyalist,Low,31511.039999999997,0.16666666666666666,525.1666666666666,2.6,4544
3306,1,45,75,74,10,3055.63,7.7,1,6111,Potential Loyalist,Low,30556.300000000003,0.09090909090909091,555.5454545454545,3.85,5550
3007,0,22,97,78,7,3681.81,8.1,1,5155,Potential Loyalist,Low,25772.67,0.125,644.375,4.05,7566
9002,1,39,61,7,2,1023.12,4.2,5,409,At-Risk Customer,High,2046.24,1.6666666666666667,136.33333333333334,0.7000000000000001,427
7771,0,23,30,13,3,988.8,5.2,2,593,Budget Shopper,Medium,2966.3999999999996,0.5,148.25,1.7333333333333334,390
7439,0,43,34,28,3,1775.77,3.8,0,1065,Budget Shopper,Medium,5327.3099999999995,0.0,266.25,3.8,952
7943,0,38,28,29,2,1131.1,5.8,0,452,Budget Shopper,Medium,2262.2,0.0,150.66666666666666,5.8,812
9239,1,39,60,21,0,1607.16,1.0,7,0,At-Risk Customer,High,0.0,7.0,0.0,0.125,1260
1057,0,47,110,82,16,4169.11,8.8,2,10000,Premium Customer,Low,66705.76,0.11764705882352941,588.2352941176471,2.9333333333333336,9020
3155,1,40,88,71,9,3479.89,8.6,1,6264,Potential Loyalist,Low,31319.01,0.1,626.4,4.3,6248
3788,1,36,85,67,14,3447.44,7.3,2,9653,Potential Loyalist,Low,48264.16,0.13333333333333333,643.5333333333333,2.433333333333333,5695
9190,0,18,47,12,1,1138.29,3.2,7,228,At-Risk Customer,High,1138.29,3.5,114.0,0.4,564
7826,0,43,34,19,2,1330.72,4.5,1,532,Budget Shopper,Medium,2661.44,0.3333333333333333,177.33333333333334,2.25,646
7540,0,32,22,29,5,1386.76,5.8,1,1387,Budget Shopper,Medium,6933.8,0.16666666666666666,231.16666666666666,2.9,638
7232,0,45,34,30,3,1300.15,4.4,2,780,Budget Shopper,Medium,3900.4500000000003,0.5,195.0,1.4666666666666668,1020
765,1,26,119,86,16,4552.22,9.2,2,10000,Premium Customer,Low,72835.52,0.11764705882352941,588.2352941176471,3.0666666666666664,10234
5020,1,47,63,64,4,3133.48,6.1,1,2507,Regular Customer,Medium,12533.92,0.2,501.4,3.05,4032
4904,1,36,54,51,6,2379.83,6.7,0,2856,Regular Customer,Medium,14278.98,0.0,408.0,6.7,2754
8094,0,27,49,13,1,1564.28,3.5,3,313,At-Risk Customer,High,1564.28,1.5,156.5,0.875,637
6844,1,40,26,29,3,1383.86,5.2,1,830,Budget Shopper,Medium,4151.58,0.25,207.5,2.6,754
2166,1,18,76,73,11,3338.49,8.2,0,7345,Potential Loyalist,Low,36723.39,0.0,612.0833333333334,8.2,5548
1863,0,34,116,85,16,4320.36,8.8,1,10000,Premium Customer,Low,69125.76,0.058823529411764705,588.2352941176471,4.4,9860
7851,1,49,23,27,3,1242.23,2.9,2,745,Budget Shopper,Medium,3726.69,0.5,186.25,0.9666666666666667,621
9124,0,20,38,25,1,1508.07,2.2,1,302,At-Risk Customer,High,1508.07,0.5,151.0,1.1,950
2341,1,32,82,69,7,3268.3,8.5,1,4576,Potential Loyalist,Low,22878.100000000002,0.125,572.0,4.25,5658
5528,0,40,53,52,7,2341.71,7.3,2,3278,Regular Customer,Medium,16391.97,0.25,409.75,2.433333333333333,2756
6744,0,33,30,38,2,1967.35,4.6,3,787,Budget Shopper,Medium,3934.7,1.0,262.3333333333333,1.15,1140
4004,0,21,65,63,7,2864.41,6.0,1,4010,Regular Customer,Medium,20050.87,0.125,501.25,3.0,4095
1124,1,37,101,83,14,4043.73,9.5,1,10000,Premium Customer,Low,56612.22,0.06666666666666667,666.6666666666666,4.75,8383
8710,0,50,39,5,1,899.75,3.0,4,180,At-Risk Customer,High,899.75,2.0,90.0,0.6,195
4050,1,23,56,48,8,2383.49,7.3,3,3814,Regular Customer,Medium,19067.92,0.3333333333333333,423.77777777777777,1.825,2688
7641,0,64,32,26,2,1098.86,5.6,3,440,Budget Shopper,Medium,2197.72,1.0,146.66666666666666,1.4,832
766,0,41,104,89,15,4096.01,8.7,0,10000,Premium Customer,Low,61440.15,0.0,625.0,8.7,9256
2345,1,55,83,77,9,3647.4,7.3,1,6565,Potential Loyalist,Low,32826.6,0.1,656.5,3.65,6391
4072,1,36,47,54,9,2396.2,7.7,0,4313,Regular Customer,Medium,21565.8,0.0,431.3,7.7,2538
7217,1,27,34,26,2,1673.95,3.1,0,670,Budget Shopper,Medium,3347.9,0.0,223.33333333333334,3.1,884
4217,0,46,51,59,7,2510.59,7.2,0,3515,Regular Customer,Medium,17574.13,0.0,439.375,7.2,3009
7953,0,20,37,29,2,1281.81,6.7,1,513,Budget Shopper,Medium,2563.62,0.3333333333333333,171.0,3.35,1073
5971,0,23,52,68,9,2675.86,7.5,2,4817,Regular Customer,Medium,24082.74,0.2,481.7,2.5,3536
3351,0,26,75,80,10,3228.87,7.2,1,6458,Potential Loyalist,Low,32288.699999999997,0.09090909090909091,587.0909090909091,3.6,6000
4696,1,38,64,48,9,2837.78,7.3,0,5108,Regular Customer,Medium,25540.02,0.0,510.8,7.3,3072
3400,1,53,82,76,9,3562.51,8.4,1,6413,Potential Loyalist,Low,32062.590000000004,0.1,641.3,4.2,6232
4082,0,32,53,55,10,2843.53,7.9,1,5687,Regular Customer,Medium,28435.300000000003,0.09090909090909091,517.0,3.95,2915
9150,1,41,51,14,1,1142.96,3.7,1,229,At-Risk Customer,High,1142.96,0.5,114.5,1.85,714
1225,0,70,109,86,15,4870.17,8.7,0,10000,Premium Customer,Low,73052.55,0.0,625.0,8.7,9374
6293,1,26,28,8,3,838.04,4.8,0,503,Budget Shopper,Medium,2514.12,0.0,125.75,4.8,224
3123,0,53,82,59,11,3354.13,8.9,1,7379,Potential Loyalist,Low,36895.43,0.08333333333333333,614.9166666666666,4.45,4838
511,0,24,112,87,17,4582.85,9.2,1,10000,Premium Customer,Low,77908.45000000001,0.05555555555555555,555.5555555555555,4.6,9744
5795,0,30,54,41,8,1790.71,6.9,0,2865,Regular Customer,Medium,14325.68,0.0,318.3333333333333,6.9,2214
8182,0,18,45,12,0,1439.96,1.8,4,0,At-Risk Customer,High,0.0,4.0,0.0,0.36,540
9418,1,33,59,21,0,1912.26,2.6,3,0,At-Risk Customer,High,0.0,3.0,0.0,0.65,1239
97,0,45,112,88,12,4296.29,8.1,0,10000,Premium Customer,Low,51555.479999999996,0.0,769.2307692307693,8.1,9856
6682,0,36,27,21,2,948.23,5.8,1,379,Budget Shopper,Medium,1896.46,0.3333333333333333,126.33333333333333,2.9,567
1513,1,46,104,94,14,4818.8,8.7,1,10000,Premium Customer,Low,67463.2,0.06666666666666667,666.6666666666666,4.35,9776
8792,1,43,60,20,1,1943.9,4.4,3,389,At-Risk Customer,High,1943.9,1.5,194.5,1.1,1200
120,0,26,116,84,14,4335.31,10.0,2,10000,Premium Customer,Low,60694.340000000004,0.13333333333333333,666.6666666666666,3.3333333333333335,9744
7792,1,43,35,22,2,1380.64,4.9,2,552,Budget Shopper,Medium,2761.28,0.6666666666666666,184.0,1.6333333333333335,770
6518,0,35,36,26,3,1067.41,4.5,0,640,Budget Shopper,Medium,3202.2300000000005,0.0,160.0,4.5,936
34,0,18,102,88,12,4330.15,9.4,0,10000,Premium Customer,Low,51961.799999999996,0.0,769.2307692307693,9.4,8976
7888,1,42,17,25,2,827.62,5.7,0,331,Budget Shopper,Medium,1655.24,0.0,110.33333333333333,5.7,425
6831,1,41,23,30,4,1094.72,6.7,0,876,Budget Shopper,Medium,4378.88,0.0,175.2,6.7,690
5422,1,21,54,56,7,2347.57,5.8,0,3287,Regular Customer,Medium,16432.99,0.0,410.875,5.8,3024
1069,1,38,106,86,18,4078.03,8.8,2,10000,Premium Customer,Low,73404.54000000001,0.10526315789473684,526.3157894736842,2.9333333333333336,9116
1348,1,18,117,93,15,4503.52,8.2,0,10000,Premium Customer,Low,67552.8,0.0,625.0,8.2,10881
4748,1,60,66,44,9,2506.21,5.6,0,4511,Regular Customer,Medium,22555.89,0.0,451.1,5.6,2904
6006,0,51,37,19,2,1154.71,6.9,1,462,Budget Shopper,Medium,2309.42,0.3333333333333333,154.0,3.45,703
6040,0,47,31,24,2,1248.4,5.4,1,499,Budget Shopper,Medium,2496.8,0.3333333333333333,166.33333333333334,2.7,744
3818,1,37,85,74,11,3144.13,7.4,2,6917,Potential Loyalist,Low,34585.43,0.16666666666666666,576.4166666666666,2.466666666666667,6290
8447,0,39,34,14,1,1010.45,3.1,3,202,At-Risk Customer,High,1010.45,1.5,101.0,0.775,476
5270,0,30,63,59,7,2675.79,5.9,0,3746,Regular Customer,Medium,18730.53,0.0,468.25,5.9,3717
6898,0,45,25,20,1,816.27,5.2,1,163,Budget Shopper,Medium,816.27,0.5,81.5,2.6,500
5310,0,41,48,52,9,2480.33,7.8,1,4465,Regular Customer,Medium,22322.97,0.1,446.5,3.9,2496
32,1,21,125,80,16,4487.25,9.0,0,10000,Premium Customer,Low,71796.0,0.0,588.2352941176471,9.0,10000
5675,1,24,53,48,6,1961.14,8.0,0,2353,Regular Customer,Medium,11766.84,0.0,336.14285714285717,8.0,2544
4387,0,40,54,52,9,2607.36,6.8,0,4693,Regular Customer,Medium,23466.24,0.0,469.3,6.8,2808
30,1,48,108,83,15,4024.31,8.0,1,10000,Premium Customer,Low,60364.65,0.0625,625.0,4.0,8964
4203,1,51,68,38,7,2475.49,8.2,0,3466,Regular Customer,Medium,17328.43,0.0,433.25,8.2,2584
7508,1,50,42,27,4,1523.37,4.9,0,1219,Budget Shopper,Medium,6093.48,0.0,243.8,4.9,1134
736,1,49,114,82,20,4435.71,8.5,0,10000,Premium Customer,Low,88714.2,0.0,476.1904761904762,8.5,9348
2068,1,34,84,70,9,3329.73,6.9,0,5994,Potential Loyalist,Low,29967.57,0.0,599.4,6.9,5880
107,0,34,125,80,14,4496.86,9.5,0,10000,Premium Customer,Low,62956.03999999999,0.0,666.6666666666666,9.5,10000
9645,1,31,41,12,2,1200.74,2.6,1,480,At-Risk Customer,High,2401.48,0.3333333333333333,160.0,1.3,492
8895,1,30,64,18,2,1687.56,3.4,7,675,At-Risk Customer,High,3375.12,2.3333333333333335,225.0,0.425,1152
8021,0,22,61,17,3,1566.16,4.6,3,940,At-Risk Customer,High,4698.4800000000005,0.75,235.0,1.15,1037
2233,1,49,74,64,12,3146.58,8.4,0,7552,Potential Loyalist,Low,37758.96,0.0,580.9230769230769,8.4,4736
994,0,45,105,84,17,4273.08,8.1,3,10000,Premium Customer,Low,72642.36,0.16666666666666666,555.5555555555555,2.025,8820
9413,1,35,47,14,2,1266.85,2.4,4,507,At-Risk Customer,High,2533.7,1.3333333333333333,169.0,0.48,658
7059,0,27,35,25,3,1174.93,6.0,1,705,Budget Shopper,Medium,3524.79,0.25,176.25,3.0,875
6790,1,38,27,23,2,962.66,4.8,0,385,Budget Shopper,Medium,1925.32,0.0,128.33333333333334,4.8,621
361,1,42,114,80,14,4036.81,8.9,0,10000,Premium Customer,Low,56515.34,0.0,666.6666666666666,8.9,9120
305,1,22,110,95,16,4536.18,8.9,0,10000,Premium Customer,Low,72578.88,0.0,588.2352941176471,8.9,10450
2628,1,42,82,62,12,3260.64,7.4,2,7826,Potential Loyalist,Low,39127.68,0.15384615384615385,602.0,2.466666666666667,5084
8966,1,21,54,21,1,1422.13,3.3,4,284,At-Risk Customer,High,1422.13,2.0,142.0,0.6599999999999999,1134
4514,0,50,55,69,4,2767.22,6.9,0,2214,Regular Customer,Medium,11068.88,0.0,442.8,6.9,3795
5911,1,22,72,43,6,2735.67,8.0,1,3283,Regular Customer,Medium,16414.02,0.14285714285714285,469.0,4.0,3096
8314,0,30,60,16,2,1596.78,2.4,1,639,At-Risk Customer,High,3193.56,0.3333333333333333,213.0,1.2,960
3101,0,42,80,65,8,3589.68,8.1,2,5743,Potential Loyalist,Low,28717.44,0.2222222222222222,638.1111111111111,2.6999999999999997,5200
5704,1,55,68,67,7,3004.24,7.5,0,4206,Regular Customer,Medium,21029.68,0.0,525.75,7.5,4556
3899,1,48,88,78,12,3588.21,8.9,0,8612,Potential Loyalist,Low,43058.520000000004,0.0,662.4615384615385,8.9,6864
5441,1,54,57,64,5,2955.45,6.9,1,2955,Regular Customer,Medium,14777.25,0.16666666666666666,492.5,3.45,3648
7931,1,34,33,16,2,965.89,4.9,2,386,Budget Shopper,Medium,1931.78,0.6666666666666666,128.66666666666666,1.6333333333333335,528
622,1,59,114,89,15,4924.95,8.8,1,10000,Premium Customer,Low,73874.25,0.0625,625.0,4.4,10146
7236,1,42,30,25,3,1285.25,2.2,0,771,Budget Shopper,Medium,3855.75,0.0,192.75,2.2,750
2499,1,33,86,69,8,3390.95,7.9,1,5426,Potential Loyalist,Low,27127.6,0.1111111111111111,602.8888888888889,3.95,5934
714,0,42,113,78,17,4055.41,9.1,1,10000,Premium Customer,Low,68941.97,0.05555555555555555,555.5555555555555,4.55,8814
8404,1,32,40,16,1,912.16,1.7,0,182,At-Risk Customer,High,912.16,0.0,91.0,1.7,640
2856,1,36,78,64,7,3350.6,8.2,0,4691,Potential Loyalist,Low,23454.2,0.0,586.375,8.2,4992
4270,1,21,55,57,6,2340.18,5.9,1,2808,Regular Customer,Medium,14041.079999999998,0.14285714285714285,401.14285714285717,2.95,3135
2909,0,56,88,64,11,3252.64,7.6,0,7156,Potential Loyalist,Low,35779.04,0.0,596.3333333333334,7.6,5632
8081,1,45,50,20,1,1442.46,3.9,2,288,At-Risk Customer,High,1442.46,1.0,144.0,1.3,1000
4517,0,34,59,53,5,2223.82,8.0,0,2224,Regular Customer,Medium,11119.1,0.0,370.6666666666667,8.0,3127
1262,0,29,111,85,12,4124.58,8.8,0,9899,Premium Customer,Low,49494.96,0.0,761.4615384615385,8.8,9435
3161,1,48,79,76,11,3620.49,7.1,4,7965,Potential Loyalist,Low,39825.39,0.3333333333333333,663.75,1.42,6004
971,0,56,111,75,18,4195.62,8.9,0,10000,Premium Customer,Low,75521.16,0.0,526.3157894736842,8.9,8325
3913,0,27,91,71,13,3223.25,7.7,1,8380,Potential Loyalist,Low,41902.25,0.07142857142857142,598.5714285714286,3.85,6461
5199,0,48,63,60,6,2367.68,5.6,1,2841,Regular Customer,Medium,14206.079999999998,0.14285714285714285,405.85714285714283,2.8,3780
8847,1,31,49,15,0,1397.46,1.3,0,0,At-Risk Customer,High,0.0,0.0,0.0,1.3,735
260,1,27,116,86,17,4433.55,9.2,1,10000,Premium Customer,Low,75370.35,0.05555555555555555,555.5555555555555,4.6,9976
3791,0,59,75,76,9,3176.31,8.0,0,5717,Potential Loyalist,Low,28586.79,0.0,571.7,8.0,5700
9203,0,55,50,8,2,1141.06,2.9,4,456,At-Risk Customer,High,2282.12,1.3333333333333333,152.0,0.58,400
488,1,31,101,85,18,4071.99,8.6,1,10000,Premium Customer,Low,73295.81999999999,0.05263157894736842,526.3157894736842,4.3,8585
7908,0,25,35,23,3,1389.46,4.9,1,834,Budget Shopper,Medium,4168.38,0.25,208.5,2.45,805
519,0,42,111,84,15,4479.34,10.0,1,10000,Premium Customer,Low,67190.1,0.0625,625.0,5.0,9324
8343,1,58,46,18,2,1455.48,2.2,1,582,At-Risk Customer,High,2910.96,0.3333333333333333,194.0,1.1,828
312,1,18,119,94,11,4816.0,10.0,1,10000,Premium Customer,Low,52976.0,0.08333333333333333,833.3333333333334,5.0,11186
3232,1,49,95,68,12,3572.76,7.9,1,8575,Potential Loyalist,Low,42873.12,0.07692307692307693,659.6153846153846,3.95,6460
7933,1,25,35,18,4,1028.44,4.6,0,823,Budget Shopper,Medium,4113.76,0.0,164.6,4.6,630
7458,1,39,35,23,1,1148.65,6.4,0,230,Budget Shopper,Medium,1148.65,0.0,115.0,6.4,805
9784,1,37,52,17,2,1504.0,2.4,1,602,At-Risk Customer,High,3008.0,0.3333333333333333,200.66666666666666,1.2,884
5184,1,38,69,57,5,2649.44,8.1,0,2649,Regular Customer,Medium,13247.2,0.0,441.5,8.1,3933
8077,0,46,53,11,1,1626.84,3.4,3,325,At-Risk Customer,High,1626.84,1.5,162.5,0.85,583
6502,0,22,36,34,3,1770.34,6.8,3,1062,Budget Shopper,Medium,5311.0199999999995,0.75,265.5,1.7,1224
6791,0,29,37,25,2,1442.45,4.7,0,577,Budget Shopper,Medium,2884.9,0.0,192.33333333333334,4.7,925
7773,1,28,28,24,5,1568.27,4.8,0,1568,Budget Shopper,Medium,7841.35,0.0,261.3333333333333,4.8,672
2738,1,18,72,67,8,3086.95,8.0,0,4939,Potential Loyalist,Low,24695.6,0.0,548.7777777777778,8.0,4824
7842,1,24,29,20,1,943.9,3.1,1,189,Budget Shopper,Medium,943.9,0.5,94.5,1.55,580
